"link","keyword" 
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100012&lng=en&nrm=iso&tlng=fr","imaginário político"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100012&lng=en&nrm=iso&tlng=fr","imaginário religioso"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100012&lng=en&nrm=iso&tlng=fr","religião e política"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100013&lng=en&nrm=iso&tlng=pt","constituições latino-americanas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100013&lng=en&nrm=iso&tlng=pt","liberdade religiosa"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100013&lng=en&nrm=iso&tlng=pt","religião na América Latina"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000100013&lng=en&nrm=iso&tlng=pt","secularização"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200002&lng=en&nrm=iso&tlng=pt","antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200002&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200002&lng=en&nrm=iso&tlng=pt","dádiva"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200002&lng=en&nrm=iso&tlng=pt","economia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200003&lng=en&nrm=iso&tlng=pt","antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200003&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200003&lng=en&nrm=iso&tlng=pt","cultura material"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200003&lng=en&nrm=iso&tlng=pt","mercadoria"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200004&lng=en&nrm=iso&tlng=fr","abastecimento alimentar doméstico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200004&lng=en&nrm=iso&tlng=fr","centro"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200004&lng=en&nrm=iso&tlng=fr","pequeno comércio"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200004&lng=en&nrm=iso&tlng=fr","sociabilidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200005&lng=en&nrm=iso&tlng=pt","hábitos alimentares brasileiros"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200005&lng=en&nrm=iso&tlng=pt","sistema de refeições"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200005&lng=en&nrm=iso&tlng=pt","sociologia da alimentação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200005&lng=en&nrm=iso&tlng=pt","tendências alimentares contemporâneas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200006&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200006&lng=en&nrm=iso&tlng=pt","lazer"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200006&lng=en&nrm=iso&tlng=pt","pentecostalismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200006&lng=en&nrm=iso&tlng=pt","prosperidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200007&lng=en&nrm=iso&tlng=pt","China"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200007&lng=en&nrm=iso&tlng=pt","confucionismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200007&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200007&lng=en&nrm=iso&tlng=pt","diáspora chinesa"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200008&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200008&lng=en&nrm=iso&tlng=pt","jornalismo social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200008&lng=en&nrm=iso&tlng=pt","sucesso"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200008&lng=en&nrm=iso&tlng=pt","trabalho"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200009&lng=en&nrm=iso&tlng=pt","alteridade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200009&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200009&lng=en&nrm=iso&tlng=pt","exótico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200009&lng=en&nrm=iso&tlng=pt","moda"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200010&lng=en&nrm=iso&tlng=pt","estética"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200010&lng=en&nrm=iso&tlng=pt","materialidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200010&lng=en&nrm=iso&tlng=pt","mimesis"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200010&lng=en&nrm=iso&tlng=pt","sistemas de objetos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200011&lng=en&nrm=iso&tlng=en","cultura material"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200011&lng=en&nrm=iso&tlng=en","maternidade contemporânea"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200011&lng=en&nrm=iso&tlng=en","festas de aniversários de crianças"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200011&lng=en&nrm=iso&tlng=en","presentes"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200012&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200012&lng=en&nrm=iso&tlng=pt","identidades"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200012&lng=en&nrm=iso&tlng=pt","movimentos sociais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200012&lng=en&nrm=iso&tlng=pt","sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200013&lng=en&nrm=iso&tlng=pt","consumo de mídia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200013&lng=en&nrm=iso&tlng=pt","fanarts"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200013&lng=en&nrm=iso&tlng=pt","fansites"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200013&lng=en&nrm=iso&tlng=pt","séries de TV"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200014&lng=en&nrm=iso&tlng=pt","colecionismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200014&lng=en&nrm=iso&tlng=pt","consumo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200014&lng=en&nrm=iso&tlng=pt","etnografia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200014&lng=en&nrm=iso&tlng=pt","identidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200015&lng=en&nrm=iso&tlng=pt","ansiedade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200015&lng=en&nrm=iso&tlng=pt","capitalismo tardio"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200015&lng=en&nrm=iso&tlng=pt","estruturas de sentimento"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832007000200015&lng=en&nrm=iso&tlng=pt","subjetividade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100002&lng=en&nrm=iso&tlng=en","justiça ambiental"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100002&lng=en&nrm=iso&tlng=en","modernização ecológica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100002&lng=en&nrm=iso&tlng=en","racismo ambiental"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100002&lng=en&nrm=iso&tlng=en","sociedade de risco"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100003&lng=en&nrm=iso&tlng=pt","ambientalização"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100003&lng=en&nrm=iso&tlng=pt","condições de vida"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100003&lng=en&nrm=iso&tlng=pt","conflitos sociais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100003&lng=en&nrm=iso&tlng=pt","risco"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100004&lng=en&nrm=iso&tlng=en","cultura"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100004&lng=en&nrm=iso&tlng=en","desenvolvimento sustentável"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100004&lng=en&nrm=iso&tlng=en","discursos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100004&lng=en&nrm=iso&tlng=en","globalização"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100005&lng=en&nrm=iso&tlng=pt","análise fractal"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100005&lng=en&nrm=iso&tlng=pt","conflitos socioambientais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100005&lng=en&nrm=iso&tlng=pt","ecologia política"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100005&lng=en&nrm=iso&tlng=pt","etnografia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100007&lng=en&nrm=iso&tlng=pt","desigualdade ambiental"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100007&lng=en&nrm=iso&tlng=pt","estado de exceção"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100007&lng=en&nrm=iso&tlng=pt","lixo tóxico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100007&lng=en&nrm=iso&tlng=pt","poluição ambiental"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100008&lng=en&nrm=iso&tlng=pt","Amazônia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100008&lng=en&nrm=iso&tlng=pt","campanhas globais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100008&lng=en&nrm=iso&tlng=pt","certificação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100008&lng=en&nrm=iso&tlng=pt","ONGs"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100009&lng=en&nrm=iso&tlng=pt","administração pública das águas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100009&lng=en&nrm=iso&tlng=pt","análise institucional"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100009&lng=en&nrm=iso&tlng=pt","gestão sustentável das águas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100009&lng=en&nrm=iso&tlng=pt","Rio de Janeiro"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100010&lng=en&nrm=iso&tlng=fr","Chernobyl"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100010&lng=en&nrm=iso&tlng=fr","contaminação"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100010&lng=en&nrm=iso&tlng=fr","radioatividade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100010&lng=en&nrm=iso&tlng=fr","sociopatologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100011&lng=en&nrm=iso&tlng=pt","antropologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100011&lng=en&nrm=iso&tlng=pt","assentamentos rurais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100011&lng=en&nrm=iso&tlng=pt","cultura urbana"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100011&lng=en&nrm=iso&tlng=pt","meio ambiente"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100014&lng=en&nrm=iso&tlng=pt","comunidade de destino"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100014&lng=en&nrm=iso&tlng=pt","estética"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100014&lng=en&nrm=iso&tlng=pt","tempo social"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000100014&lng=en&nrm=iso&tlng=pt","tribo pós-moderna"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200002&lng=en&nrm=iso&tlng=en","ativismo local"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200002&lng=en&nrm=iso&tlng=en","direitos sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200002&lng=en&nrm=iso&tlng=en","discurso global"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200002&lng=en&nrm=iso&tlng=en","movimentos sociais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200004&lng=en&nrm=iso&tlng=pt","direitos humanos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200004&lng=en&nrm=iso&tlng=pt","direitos sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200004&lng=en&nrm=iso&tlng=pt","homossexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200004&lng=en&nrm=iso&tlng=pt","sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200005&lng=en&nrm=iso&tlng=pt","direitos sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200005&lng=en&nrm=iso&tlng=pt","lei"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200005&lng=en&nrm=iso&tlng=pt","políticas identitárias"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200005&lng=en&nrm=iso&tlng=pt","sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200006&lng=en&nrm=iso&tlng=pt","família"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200006&lng=en&nrm=iso&tlng=pt","homossexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200006&lng=en&nrm=iso&tlng=pt","parentalidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200006&lng=en&nrm=iso&tlng=pt","sexualidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200007&lng=en&nrm=iso&tlng=en","Aids"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200007&lng=en&nrm=iso&tlng=en","direitos sexuais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200007&lng=en&nrm=iso&tlng=en","estupro"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200007&lng=en&nrm=iso&tlng=en","masculinidades alternativas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200008&lng=en&nrm=iso&tlng=pt","aborto"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200008&lng=en&nrm=iso&tlng=pt","direito"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200008&lng=en&nrm=iso&tlng=pt","liberdades laicas"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200008&lng=en&nrm=iso&tlng=pt","religião"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200009&lng=en&nrm=iso&tlng=pt","conjugalidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200009&lng=en&nrm=iso&tlng=pt","movimento homossexual"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200009&lng=en&nrm=iso&tlng=pt","parceria civil"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200009&lng=en&nrm=iso&tlng=pt","parentalidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200010&lng=en&nrm=iso&tlng=pt","etnologia"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200010&lng=en&nrm=iso&tlng=pt","índios sul-americanos"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200010&lng=en&nrm=iso&tlng=pt","Noroeste amazônico"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200010&lng=en&nrm=iso&tlng=pt","saúde indígena"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200011&lng=en&nrm=iso&tlng=pt","alteridade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200011&lng=en&nrm=iso&tlng=pt","bruxaria"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200011&lng=en&nrm=iso&tlng=pt","modernidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200011&lng=en&nrm=iso&tlng=pt","teoria"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832006000200011&lng=en&nrm=iso&tlng=pt","antropológica"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100002&lng=en&nrm=iso&tlng=pt","autenticidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100002&lng=en&nrm=iso&tlng=pt","memória"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100002&lng=en&nrm=iso&tlng=pt","modernidade"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100002&lng=en&nrm=iso&tlng=pt","patrimônios culturais"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100003&lng=en&nrm=iso&tlng=pt","museus"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100003&lng=en&nrm=iso&tlng=pt","objeto"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100003&lng=en&nrm=iso&tlng=pt","patrimônio cultural"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100003&lng=en&nrm=iso&tlng=pt","paisagem"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100004&lng=en&nrm=iso&tlng=en","ceticismo"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100004&lng=en&nrm=iso&tlng=en","história oficial"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100004&lng=en&nrm=iso&tlng=en","patrimônio"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100004&lng=en&nrm=iso&tlng=en","performance"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100005&lng=en&nrm=iso&tlng=pt","globalização"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100005&lng=en&nrm=iso&tlng=pt","museus"
"http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-71832005000100005&lng=en&nrm=iso&tlng=pt","património"
