"title","ref"
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","ZOCCAL, R."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","VILELA, D."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","BRESSAN, M."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","CUNHA, A. S."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","FERREIRA, A. H."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","GOMES, A. P."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","GOMES, A. P."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","KOOPMANS, T. C."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","KOOPMANS, T. C."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","MARTINS, P do C."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","GOMES, A. T."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","SILVA, J. L. M. da"
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","SOUSA JUNIOR, J. P. de"
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","TUPY, O."
"Eficiência técnica e desempenho econômico de produtores de leite no Estado do Ceará, Brasil","YAMAGUCHI, L. C. T."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","COUTO, A.F.A.d"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","FULKERSON, W.J."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","SLACK, K."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","FULKERSON, W.J."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","SLACK, K."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","JUNIOR, E.V.H"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","AS, J.L"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","ARAUJO, G.G.L."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","LEITE, E.R."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","MEDEIROS, J.X. de"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","MOTT, G.O."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","SILVA, R. G. da"
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","VIEIRA, L.M."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","GOMIDE, J.A."
"Análise econômica da produção de ovinos em lotação rotativa em pastagem de capim tanzânia (Panicum maximum (Jacq))","SORIO, A."
"Economias de escala na produção de frangos de corte no Brasil","ALBUQUERQUE, M.C.C. de."
"Economias de escala na produção de frangos de corte no Brasil","ALVES, E."
"Economias de escala na produção de frangos de corte no Brasil","BAIRAM, E.I."
"Economias de escala na produção de frangos de corte no Brasil","BARBOSA, F. de H."
"Economias de escala na produção de frangos de corte no Brasil","BERNDT, E.R."
"Economias de escala na produção de frangos de corte no Brasil","WOOD, D.O."
"Economias de escala na produção de frangos de corte no Brasil","BINSWANGER, H.P."
"Economias de escala na produção de frangos de corte no Brasil","BUARQUE, C."
"Economias de escala na produção de frangos de corte no Brasil","CANEVER, M.D."
"Economias de escala na produção de frangos de corte no Brasil","CHAMBERS, R.G."
"Economias de escala na produção de frangos de corte no Brasil","CHRISTENSEN, L.R."
"Economias de escala na produção de frangos de corte no Brasil","GREENE, W.H."
"Economias de escala na produção de frangos de corte no Brasil","FERREIRA, A.A."
"Economias de escala na produção de frangos de corte no Brasil","GREENE, W.H."
"Economias de escala na produção de frangos de corte no Brasil","GARCIA, L. A. F."
"Economias de escala na produção de frangos de corte no Brasil","HOFFMANN, R."
"Economias de escala na produção de frangos de corte no Brasil","ENGLER, J.J. de C."
"Economias de escala na produção de frangos de corte no Brasil","SERRANO, O."
"Economias de escala na produção de frangos de corte no Brasil","LERDA, J.C."
"Economias de escala na produção de frangos de corte no Brasil","MARTINS, S.S."
"Economias de escala na produção de frangos de corte no Brasil","RAY, S.C."
"Economias de escala na produção de frangos de corte no Brasil","REIS, R.P."
"Economias de escala na produção de frangos de corte no Brasil","TEIXEIRA, E.C."
"Economias de escala na produção de frangos de corte no Brasil","ROCHELLE, T.C.P."
"Economias de escala na produção de frangos de corte no Brasil","FERREIRA FILHO, J.B. de S."
"Economias de escala na produção de frangos de corte no Brasil","SILBERBERG, E."
"Economias de escala na produção de frangos de corte no Brasil","ZAGATTO, L.C.A.G."
"Economias de escala na produção de frangos de corte no Brasil","ZELLNER, A."
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","CROCOMO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","FIGUEIREDO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","GUILHOTO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SONIS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","HEWINGS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","GUILHOTO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","HEWINGS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SONIS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","GUILHOTO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SESSO FILHO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","LOPES"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","HILGEMBERG"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","HILGEMBERG"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","GUILHOTO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","HEWINGS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SONIS"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","ISARD"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","JOHNSTON"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","MELLOR"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","LEONTIEF"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","MONTOYA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","MORETTO"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","MOURA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","CÂMARA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","LIMA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","OLIVEIRA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","PARRÉ"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SILVA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SILVEIRA"
"Relação econômica dos setores agrícolas do Estado do Mato Grosso com os demais setores pertencentes tanto ao Estado quanto ao restante do Brasil","SOUSA"
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","FURTADO, L. G."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","HOFFMANN, R."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","ENGLER, J. J. de, C."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","SERRANO, O."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","THAME, A. C. de, M."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","NEVES, E. M."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","KAGEYAMA, A."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","QUEIROZ, W. T."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","TOURINHO, M. M."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","NOGUEIRA, E. L. S."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","RIBEIRO, R. N. da, S. R."
"Análise exploratória da socioeconomia de sistemas agroflorestais em várzea flúvio-marinha, Cametá-Pará, Brasil","LOUREIRO, A. A."
